tx_100000,6,0.3617465,-0.34777454,-0.10981868,-1.3946666,0.5250435,-0.73952186,0.6975172,1.2651899,-1.5132769,0.24946916,1.5648075,0.95739573,-0.0046400744,1.6492949,2.5364366,-0.55844957,-0.945829,-0.17716618,1.3191004,-0.2222634,0.013115226,2.1238437,2.066898,1.8457,-0.36832255,-0.25934842,-0.6453821,0.4608819,-0.678757,-0.6643612,-0.20188972,-0.59803337,1.56631,-1.8651855,-1.9269805,0.4334164,0.2803015,1.0795903,0.17951554,-1.4869843,2.2021108,0.41970995,-1.4490947,-0.50767994,-0.66864806,0.025681525,0.2963711,0.39608663,-0.542545,-0.6183654,-0.7034737,-0.561886,1.0838087,0.043952834,-0.7015789,-1.0128486,0.114085816,-0.0010119135,1.0790089,-0.3851544,-0.36735064,-0.5578531,2.202102,-0.76056015,-0.8348316,-1.7357749,0.44219837,-0.595821,1.8232388,1.1815126,-0.6684144,0.107466,0.2162922,0.41716233,-0.41703287,-0.33876804,0.49922368,-0.87697583,-1.8003409,-1.4154336,0.8275634,-1.168985,-0.49951994,1.5087249,0.47114354,-1.2136606,1.2681122,-0.07769652,-0.40268087,0.46370456,-1.5687132,0.32324046,-0.52043957,0.5174505,0.43806908,0.50635767,-0.55261177,0.15719296,-0.18421975,0.0031852266,-0.28343266,-1.3993856,-0.14839822,-0.06803626,0.08746137,-2.239618,0.7385174,0.9107252,0.22048926,-1.7552872,0.23118837,-0.32517156,-1.470591,-0.118898556,0.03374839,0.491379,-0.38091245,-0.47573018,0.2902449,0.3535064,-1.2248129,0.31341502,0.88724214,-1.4528661,0.07261029,0.9848327,-0.6049379,-1.0429157,-1.9386531,-0.17716879,0.43538734,-0.31606746,0.83673525,0.5452939,-0.60106045,-0.8576952,0.3743897,0.6633636,-1.978615,1.3934304,-0.53089756,3.5387723,1.1337905,-0.047319457,-0.5077001,-1.0663071,-1.735499,0.47952044,-0.29474887,0.1981159,0.52725196,-0.9584879,0.47270504,2.2720408,-1.1308357,0.40950292,0.37433514,-0.6079297,0.05153597,0.8443278,1.5646127,0.6226756,1.7973819,-1.3642458,-0.2478882
tx_100001,48,-0.05435537,-0.21390776,2.3572216,1.8895953,-0.37065333,-1.8502237,-0.60016376,0.011138566,1.0394926,0.8088056,-1.1038396,1.4705377,0.29325873,-0.6791205,1.0322888,-0.8079465,0.3360447,-0.5276221,0.17273274,1.1930419,1.0951327,-0.23002893,-0.5237055,0.43594682,0.7418782,0.5479385,1.8348715,1.5423175,-1.2355258,-2.237809,1.7358394,1.7338909,0.7003303,-0.60398686,-1.4347996,0.21495852,-1.0445313,-0.62125444,0.016574247,0.29538047,-0.53342915,-0.10186058,0.66333896,-0.18497762,0.027724067,-1.630016,-0.7902635,-2.403162,0.7528613,-0.07833729,-0.16966899,-0.010926726,0.7988645,1.943538,-2.2618206,0.040024094,-1.1125417,-2.3117597,-1.2917345,-0.23731785,-1.1683121,0.78551066,0.091277696,0.4244721,-1.8857616,-0.43963152,-1.90078,-0.3293289,0.21549864,1.3907577,-0.54787344,-0.06869103,0.6396986,0.5284415,-1.0402858,-0.26484218,-1.426235,0.7561116,0.1918154,0.31775445,1.2363234,-0.36639354,-2.0982451,-1.7680756,-1.3387654,-0.041301515,-0.3116712,-0.054774836,-0.7066712,-1.6899893,-1.3190186,1.6865246,0.36404237,-0.6343572,0.59298104,-0.12338145,-0.664865,-0.42770338,-0.8593291,-0.088172354,3.006326,1.2052693,-0.78803164,1.4284002,-0.09463522,-0.23150584,-0.07820379,-0.90707463,-0.12246587,-0.20471637,-0.8389487,-0.061004713,-0.67762643,0.8834846,0.6638127,-1.5870934,1.0477291,0.8523361,-0.9532854,-0.73686594,-0.18736011,1.0996166,0.7932375,0.7414628,0.08113207,0.65971637,1.2213429,-0.1905182,0.5527877,-1.0582908,-0.55108637,-1.4245914,0.43249944,2.1693077,0.015119095,0.38076407,0.2699882,-1.9460617,-0.47869253,0.645,-0.24777122,-2.1836681,-0.10395152,1.9997281,0.6165962,0.76313263,1.3070205,-0.084630914,-1.5832983,-0.7033095,0.4898753,0.19219235,-0.14569287,-0.19222753,0.93661594,2.1708305,-0.5572908,-1.064399,-0.8744748,0.49368837,-1.1853398,-0.020491354,0.45765916,-2.341476,1.0684308
tx_100002,3,1.4461093,0.7833377,-2.536063,1.0527625,1.2249388,-0.98676145,1.9835008,-0.06888805,-0.8470878,0.036729828,-0.17442042,0.7823023,-2.707603,-0.5280698,1.2566323,-0.1266989,-0.3360996,1.82965,-0.47233924,-0.08866457,0.06194426,-1.2545733,0.8387043,1.4399418,0.721413,0.21386436,1.2420784,-0.77732337,0.13531572,-1.1299133,0.92373776,-0.7619006,-0.7767971,-0.57061875,-0.004298862,-0.3543576,-0.03614072,1.9485271,1.2412919,-1.0644917,-0.9654767,0.80260885,2.740801,-1.4069055,-1.4577681,1.3360122,0.96183866,0.8924112,0.34033662,0.17588176,-0.7940237,1.2248154,-0.668584,-0.22271538,1.3876911,0.75824356,-0.10199924,-0.3204655,-0.6623581,-0.45453018,-3.0505006,1.3301418,-0.41360417,-0.3132762,1.1848685,0.07120451,-0.14762482,-0.5986223,1.4017681,-0.22667386,-0.44231072,0.9600135,-0.640722,1.1461066,0.3933935,-0.48645598,1.2215534,0.44249052,0.8287472,0.44006324,-1.4720173,0.28839374,-0.6529756,-0.72169536,-1.2422512,-0.17260054,0.8030627,-0.64876837,-0.551946,-0.66724265,0.24111603,-1.4584451,-0.4470039,0.481326,0.0062882416,0.16096886,-1.3360121,0.9033974,-0.11470919,-0.3109697,-1.1590673,2.7246723,-0.14097127,-0.7154032,-0.25166747,1.650751,1.4206587,-0.52073807,0.53842974,-1.7456052,1.2596359,0.6036211,-1.4142047,-0.32493168,0.20342845,-0.80171114,0.72456634,-0.3880837,-1.3888382,-1.4679472,1.8038768,-0.64358115,0.05844052,0.5154276,0.36974514,-0.37233502,0.043630254,0.29719356,0.46193862,1.8556674,-1.104656,-0.99271244,-1.0081967,-1.7978443,-0.08289821,1.4154198,-0.9340431,1.118697,0.3904642,-1.2138175,-1.6876706,0.43739614,0.18929656,-1.3982563,-0.7673029,0.14401229,0.6751988,-0.783605,-0.44712177,-0.29849076,0.5990156,-0.71033746,-0.46312374,0.30318654,0.3024651,-1.9372964,-1.0429518,-0.60827065,1.3131546,-0.2923476,-0.54671365,-0.9159166,-0.739887,-0.71928847,0.1682277
tx_100003,23,-0.2230338,-0.37377408,0.34672782,0.38588387,-1.4515122,0.81936276,-1.2847182,1.4362167,0.6228957,0.05070865,0.9200876,-0.23783576,-0.76667017,0.2698158,-2.073206,0.6480892,0.6972736,-0.3685053,0.031807512,-0.4579552,-2.3760085,0.585429,0.9053258,2.5413077,1.1143049,0.20508356,-0.45457065,0.08021331,-0.4502744,0.028563188,0.27239174,0.11697095,-0.9963869,0.009116503,-1.3655232,0.18488415,-0.6816018,0.36013952,0.8422778,-0.41087744,-0.6019415,-0.5179137,-0.9687513,-0.8727657,0.7954994,-0.897713,-0.6280567,-0.65822256,-0.07625667,-0.043518174,-0.5054734,-1.7539141,0.48018998,-2.0372362,-0.12173381,-0.998073,-1.7273642,-1.9750621,0.19131094,0.7174602,0.028295996,0.33585575,-0.68450546,-0.74997616,-1.2519573,-0.92161953,0.4213321,-1.4368412,-0.34483647,-0.9241131,0.99650973,0.1861113,1.754832,0.14979923,-0.7702654,1.3846425,-0.13248926,0.680023,-1.7204367,-0.92351514,-0.11928821,0.72620094,1.2253847,0.76116234,-0.400684,-1.0346395,-0.68734837,0.12380301,1.2174399,0.6499651,-0.8167438,0.5296074,1.2082072,-0.72575617,-0.035888273,-0.7679103,0.8360466,1.651872,0.5892392,-1.084766,-0.23562053,-1.0018082,0.26945722,-0.6067963,0.18422097,-1.1353092,-0.23517004,-0.69868976,1.8104079,1.6299698,0.74832296,0.66559047,-1.1958218,-1.6576797,-0.41355392,0.50569934,0.16928521,-0.2697661,-1.9661013,0.9941645,-0.15054145,1.235067,-1.0961118,0.03028446,-1.5462345,2.9166687,1.321406,1.5068294,1.7937967,0.56103283,1.0797161,0.31020126,-1.0719227,-0.9590456,-0.2110481,-1.2317417,0.59999484,-1.6164222,0.7156636,1.5107188,0.5954349,0.537145,0.72031933,-0.4583058,-0.30254805,-0.7877826,1.5273905,-0.036786288,-1.7481024,-1.0276921,-0.3612951,3.4645183,0.008391915,0.028630508,-0.37627465,0.87217903,0.2083199,0.066109285,-0.2276911,-0.7846147,2.1568723,0.83778584,-1.8694243,-0.027635418,-1.0196476
tx_100004,17,3.0051808,0.7150176,-0.3024899,0.6993225,0.11452454,0.08963553,0.2136098,-1.9319415,-1.264308,-0.23350844,-1.4924123,-1.2558348,-1.4028572,1.0659932,-0.79078907,-1.0942314,0.43632454,-0.7342549,-1.5928642,-0.21119389,-1.0493548,-1.0727425,-0.33649826,-1.068384,-0.720842,0.34564185,1.4913905,-2.3930054,0.90220803,1.2373462,-1.5733367,-0.92230266,0.099474534,0.30384725,-1.487561,-2.3590279,2.402198,-2.053733,-0.6018754,-0.45635307,-0.420497,0.3850966,-0.7804854,-0.49543962,-1.5123516,-0.9307116,-1.5846783,1.4578121,-0.40098768,-1.8748803,1.3594648,-0.723157,0.9847903,-0.5945351,0.78607273,-1.3343536,0.33051252,-0.3612985,0.1948793,0.016914876,-0.14924009,0.03026142,-0.09005916,-1.0888951,2.9532323,0.3174736,-1.4992163,-0.11466931,-0.16068795,-0.27722204,0.24686569,-1.8323158,1.5885799,2.5059724,-0.6708819,-1.9558164,-0.8132554,-1.061819,0.28469265,1.8160329,0.9309523,0.73941296,0.66505075,0.29219,1.709433,0.7997336,-1.2920959,-0.16588084,0.46055457,1.1847287,-1.3665714,-1.3817898,-0.27084994,0.49021053,-0.5707018,-0.3080415,-1.6022165,0.4663866,-0.48521185,1.427835,-0.56132567,-0.69039017,0.3455879,-0.3393056,-0.33514923,0.023509096,-2.606828,0.26242235,0.90976393,-0.5606949,0.3707257,-1.1791105,0.6376004,1.455573,0.09304277,-1.2449614,-0.23260947,-0.54088664,2.6171505,-1.1440959,-0.43497032,2.4933898,0.13703881,-0.24459836,-0.6480489,-0.67372507,0.23947144,0.60639125,0.29152438,-0.8135169,-1.5657256,1.9435048,-0.3450193,1.0796058,-1.7295334,-0.94405735,0.20192747,-0.8453362,0.75909126,-0.44099012,0.8811068,-1.14184,0.9860001,0.036496244,-1.456808,-0.54332983,0.52215576,-0.24395014,-1.4272221,0.8442381,1.4056382,-0.14651449,0.55812275,-0.14485724,-0.53296435,0.21651992,0.42481068,-0.9373258,1.1424427,0.8873627,0.9483231,0.6094717,-0.3002629,-0.0520873,-1.7135166
tx_100005,19,1.6601598,0.3452349,0.5421594,2.0721154,-1.8097079,0.78548133,-0.7446692,-0.37687925,-0.77277696,0.80590737,-0.3110139,0.57936186,-0.9671834,-0.2778663,0.5522645,-0.70849746,1.4704826,0.85925645,0.5400498,1.7861758,0.16243748,-1.314791,-1.4773716,0.2817262,-1.1310375,0.495964,0.5114788,-0.958746,0.6566342,2.1485927,-0.4292263,0.9153502,-1.6139548,1.6299045,1.4389626,-0.040016524,-1.0062978,0.0033952235,-1.0012641,-0.2606089,-0.5284439,-0.808109,0.46612993,1.9489151,-1.7943614,0.12863407,-1.7306406,0.33206236,-0.92585737,-3.1634502,-0.5196825,1.1497666,0.5658475,-0.9747763,1.0271697,-1.9531511,1.4345324,-1.2622067,0.10338346,0.07454839,-0.039366797,-0.81510603,-1.0946453,0.23605916,-1.3027003,0.24324262,-1.2431264,-0.3169693,-0.71018535,-1.1637112,-0.45452076,-1.4522299,0.43411025,0.7510601,-1.1803644,-1.4378055,0.08582157,-1.6718609,-0.18228889,-2.1354356,-1.8950899,-1.7365112,-1.0909853,-1.551864,2.5586305,-1.9817001,-1.6484382,-0.07204103,1.0865209,-0.72901213,0.9567212,-1.6086044,-1.485585,0.11953763,-1.8863698,-0.18464808,0.6732901,-0.6888218,0.10718121,1.133844,-0.25564176,0.2332927,2.243925,2.809486,-0.62300265,0.11063054,-0.4563628,-1.2796258,-0.18176454,1.3084775,-1.6380026,-0.85545063,1.5035831,-0.20211649,-0.27779555,-0.06455971,1.0287389,1.0913022,-0.7468429,0.67003477,1.0754777,2.3257282,-1.0292059,1.1003455,-0.1421489,0.4885427,-0.1959394,-0.14945452,0.43262577,0.37955272,-1.2220263,0.62426645,-1.2952489,-0.12642196,-0.12989967,-0.47241044,-1.2922245,-0.6751346,-0.012818663,2.6368134,-0.9395367,-0.23236439,1.1300322,-0.560493,-1.3402085,0.22658975,1.2540927,1.1527219,-1.3635045,-0.46334192,0.600949,0.6501263,-0.56636685,-0.017623525,-0.31182012,-0.17695783,0.87941116,1.4314281,2.065286,0.4503177,-0.87430096,1.4430543,-0.17932676,0.5966774,0.30121753
tx_100006,31,0.19573998,0.115742266,-1.1947168,0.6527683,-1.0715423,-0.088531114,0.38613644,-0.062327858,0.36140582,0.503996,-0.4689842,-1.1817328,-1.3677684,-0.62625444,-2.2875915,-1.1866026,-0.89058256,-1.0107764,-0.21644314,-0.8610588,1.1371784,-0.44112283,-0.53800356,0.238745,-1.6354135,0.5122913,2.3974423,-1.2510749,-0.9528691,-1.4012995,2.3597224,-2.4661403,0.4445525,0.79874617,-1.1526731,0.18645449,0.010748386,0.7268114,0.32848892,-1.1149178,0.011685998,-0.8770752,-0.35767555,-0.31881353,0.18336535,-0.80902904,1.0035328,-1.668019,0.5253535,-0.5216557,-0.65157926,2.2698622,-1.261348,-0.37844053,0.08802907,-0.3262825,-0.41115338,0.40686595,0.6339377,0.5058988,-0.6558216,0.9945306,0.5945303,-0.3868531,0.18334106,-0.0357364,-0.11777232,-1.5001603,0.47672558,-0.8801474,0.19570734,0.9695285,-1.5652257,0.45231274,-0.47364628,-2.4976258,1.4864149,0.08178001,-1.2714177,-0.8065376,0.58281845,-1.4561399,1.8718524,-1.0820812,-0.11090427,-0.2547533,-0.9021964,-1.643931,-0.56141967,-0.67077416,-0.15169191,-0.84866095,0.0870616,0.7162763,0.88267785,0.3797782,0.112520896,-0.71514964,-0.13880682,-0.06952288,-0.26774514,-0.6480221,0.8016414,-0.70908684,-1.0083089,0.70942277,-0.7661354,0.28821835,1.1539198,-0.20262945,1.0586191,0.4587971,-1.0983576,1.5905553,-1.2912729,1.2313426,0.24913746,-0.037710153,1.2281433,-1.3979814,0.1250241,-0.005622879,-1.3730255,-0.9451368,0.063959904,-0.1277407,2.040917,0.8825758,0.5543922,0.34627065,-0.5923199,-2.0227168,-0.059284586,-0.478421,0.87555635,0.8630532,0.4229519,-2.361094,-0.49854076,-0.4969883,0.41028616,-0.15733115,2.4741013,-0.73213345,-0.27729058,0.006124866,-0.25103632,1.089083,1.0509024,-0.29569888,-1.5651158,0.51585317,1.3976111,0.58688194,0.12657848,1.2468656,0.3551309,1.4032954,-1.0510168,-0.17658801,-1.8752158,0.1769761,-0.34368265,1.085221,-0.73222655
tx_100007,21,1.0293385,-0.5518807,-0.92928606,0.057520438,0.87685317,1.296554,1.1797942,-0.341255,-1.3292253,-1.0900451,1.4766816,0.41253302,1.0988704,0.6949298,-0.33031192,0.032246485,-0.3526458,-0.34266216,-1.0994933,0.45193723,0.26038158,0.282933,0.2786153,0.39581788,-0.41716284,-0.021585308,0.83714867,-0.24116477,-0.37233,0.089574195,-0.683671,0.10042368,-0.44392052,0.9706451,2.5827506,1.4048747,-0.36865097,-0.61001056,-0.49145597,-1.4414546,0.6180815,-0.7307086,0.28928858,-0.5736716,0.17316675,0.67067003,-0.2502107,0.07019012,0.715816,-0.8138894,-0.35546634,-1.1728151,-0.45265576,-0.9096547,-0.3073305,0.1478391,1.4679118,1.0727875,1.3146985,0.9294785,0.9231669,1.8056737,-0.21385841,1.0300062,0.05600686,0.94821876,0.6564325,-0.0056231357,1.3735385,-0.8980399,0.24706836,-0.33704713,-0.15001832,-1.0451252,-0.0341701,1.0411694,0.9994419,0.33676714,-0.65956134,0.41666797,-1.3259071,0.85249245,-2.5378113,-0.74704534,-0.24999225,1.1632782,-0.059796758,-0.26028457,0.43871456,0.65251803,1.0193399,1.0657192,-1.975931,-0.19472885,-1.5601568,-1.3183359,-1.3537201,-0.74840605,-1.1155889,-0.60709924,-0.71636003,0.04289095,-0.2787651,-1.0914339,-0.047183465,1.4906832,1.2944152,1.0522599,0.4746055,-0.2595625,2.2148464,-0.9719774,2.748798,-0.79251117,1.7645366,-0.22947665,-0.47461462,-1.0428711,1.0517404,0.086452834,0.7890498,-0.9353354,0.07753733,-1.633788,0.4247419,-1.5123551,0.026188372,-0.73980343,1.2880261,-1.2215487,-0.35972646,0.59339523,0.22201017,-0.46373332,-0.743163,0.04589937,0.67844605,1.3952155,0.83018935,0.9417768,-0.8998161,-1.3679769,0.5297659,0.20437936,-0.13455059,-0.34126595,0.8119211,-2.1574516,0.31510246,0.114778616,-1.6811388,0.21251492,1.3117503,-0.9010322,-0.21193077,0.34241307,-0.49967656,0.4077192,-0.19181027,0.7721089,-2.630877,1.8936393,-1.0751666,-0.4525198,-0.9934961
tx_100008,27,0.82959783,0.71486914,0.0667417,-0.66016614,-0.6791532,-0.44500694,0.61685604,-2.2740576,-1.8862201,-0.87463546,-0.350842,0.66604006,1.0459222,-0.26597983,0.32425195,-0.6204776,-1.9976892,-0.020777037,0.5009019,-1.5893617,1.1563734,-0.3651207,-0.21805725,-0.26060963,0.4684926,-2.634648,-0.4413285,0.52701414,0.013593236,-0.9621014,-0.19127627,-0.4203952,-0.63038,0.51958,-1.1191543,0.2569642,1.5373796,-0.53273636,-1.2011188,-1.0825957,-0.6168897,0.846886,-0.14434981,-1.61141,0.19233263,-0.08359139,-1.2891554,0.11398249,-1.3617615,-2.0389004,-1.989124,1.1527001,-1.4407507,-0.87941015,-0.3332282,1.9432127,2.1865797,0.6720322,-0.051329013,0.18508369,0.69855917,-0.8257274,0.961025,0.48089668,-0.42970687,0.29931492,-1.2569648,0.9342839,-1.1361392,-0.07531674,1.2560117,-0.3353577,0.8206473,-0.48308793,0.29231974,0.42450088,1.0804738,0.5097336,-0.12484031,-0.14053625,0.0008078282,-0.6873091,1.0971681,0.54396904,1.3198912,-0.6687578,-0.24816556,1.1629605,1.2047791,1.4862173,0.35116646,-0.8375301,0.17231143,-0.7765143,-0.8291533,1.9804062,-1.1128644,-0.6251282,0.51744473,1.381955,-0.7648508,0.2084864,-1.2438544,1.1627916,-0.50615156,-0.8654121,0.10002823,0.03357617,-0.5762835,-0.4951227,-2.0314023,0.5175532,1.0585971,0.9064543,1.6738788,-0.749879,0.760429,-0.83976674,-1.2878228,-1.5899913,1.2524873,0.61987805,0.22330195,-0.33309567,-2.481999,-0.753162,-0.71644807,0.123005636,-0.13106099,-0.40028986,-0.4629528,-0.23411728,0.41002113,0.05175092,0.42669204,-0.95611423,0.90577847,-1.3604221,0.5763112,-0.576854,-0.20447919,-0.08206231,-2.6046462,0.13787946,-0.32564276,-1.7127303,-0.74176294,0.4777064,1.8154655,-0.048442174,-0.7572987,-0.4158943,0.3159017,-1.8444979,-0.6206167,0.18739866,1.0640873,-0.44829753,0.653003,2.1476147,-0.61333966,-1.7690934,0.22493471,-0.79335165,-0.8145078
tx_100009,11,-0.8021901,0.27042562,1.5489477,0.6017246,0.35663942,1.0556803,-0.49277714,2.0637941,-1.3066776,-1.7252287,-0.46356344,0.26214048,-0.46539348,0.37032127,0.116988264,0.78308284,-0.112939484,0.28511167,0.10124066,-0.21572328,-0.30584124,-0.9295355,0.04108585,-0.23744215,-0.9454681,-1.0256163,0.2837053,2.1962874,1.6484672,1.081616,0.276525,-1.3615714,0.11184035,-0.61243856,-0.7885986,0.18366267,1.1422278,-1.1633373,-0.90047103,-0.22785576,0.42628878,0.1140128,-0.8804492,-1.2095021,0.4870152,1.1592604,-0.20227997,0.058340643,0.8290758,-2.2387722,-0.5431267,-0.69332725,1.3746262,0.66676944,1.2689275,0.29381055,0.28627783,1.6778857,0.34210935,0.15514378,0.77131927,0.18907668,1.0911591,1.5187284,-1.1116832,0.05141709,-1.8386612,-0.22043344,0.40954626,-1.0718771,-0.0364102,0.74881774,1.422706,1.621151,0.18860446,0.5229524,-1.047169,1.2078578,-0.32185256,0.690965,0.6948219,0.11295942,0.09030215,1.4799978,1.3773767,0.26485544,-0.121811576,-0.37963587,-1.1994218,1.5708227,-0.37722105,0.23203686,-1.2839799,-1.2632105,-0.41369876,0.6350229,-0.39666286,1.6061165,-0.16067536,-1.2722363,-0.4186654,1.3540863,-0.07813081,-0.46549234,-0.43814743,0.35371158,0.23978102,1.237937,0.23504186,-0.8428325,0.78623766,0.12061157,-0.7925481,0.90303093,-1.3108432,0.06753379,-1.0717854,0.7468783,-0.3224238,0.16762668,0.807993,-0.25573,-0.4655466,-1.2083145,-0.3420653,-0.013201913,0.06242597,0.5951425,0.3107242,0.9126658,0.22088262,-1.665056,1.6897415,0.9425392,1.2128764,0.23781775,-2.214178,-1.8839774,0.43474588,1.6498559,1.4336132,-0.13567472,0.53508306,4.1074514,-0.1405765,-1.025661,0.9064838,-1.1844163,0.019776972,0.12780325,-0.5156354,1.2642125,-2.0723526,3.5709252,0.7839814,-1.0384705,0.18077561,0.11262024,-1.0208333,-0.93842393,-0.33625445,0.74307996,-0.6933331,-0.668502,-0.42804825
